source:,"Table 32-10-0160-01  Hogs statistics, number of hogs on farms at end of semi-annual period (x 1,000)",,,,,,,,,,,,,,
REF_DATE,GEO,DGUID,Livestock,Survey date,UOM,UOM_ID,SCALAR_FACTOR,SCALAR_ID,VECTOR,COORDINATE,VALUE,STATUS,SYMBOL,TERMINATED,DECIMALS
2010,Ontario,2016A000235,All other hogs,At January 1,Head,148,thousands,3,v1064722953,8.5.1,2730.9,,,,1
2010,Ontario,2016A000235,All other hogs,At July 1,Head,148,thousands,3,v1064722954,8.5.2,2692,,,,1
2010,Ontario,2016A000235,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722955,8.6.1,1125.5,,,,1
2010,Ontario,2016A000235,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722956,8.6.2,1097.7,,,,1
2010,Ontario,2016A000235,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722957,8.7.1,388.9,,,,1
2010,Ontario,2016A000235,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722958,8.7.2,400.5,,,,1
2010,Ontario,2016A000235,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722959,8.8.1,736.6,,,,1
2010,Ontario,2016A000235,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722960,8.8.2,697.2,,,,1
2010,Ontario,2016A000235,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722961,8.9.1,731.6,,,,1
2010,Ontario,2016A000235,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722962,8.9.2,704.4,,,,1
2010,Ontario,2016A000235,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363618,8.10.1,438.3,,,,1
2010,Ontario,2016A000235,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363619,8.10.2,445.2,,,,1
2010,Ontario,2016A000235,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722963,8.11.1,435.5,,,,1
2010,Ontario,2016A000235,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722964,8.11.2,444.7,,,,1
2010,Western provinces,,"Hogs, total",At January 1,Head,148,thousands,3,v1064722965,9.1.1,5215,,,,1
2010,Western provinces,,"Hogs, total",At July 1,Head,148,thousands,3,v1064722966,9.1.2,5299,,,,1
2010,Western provinces,,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722967,9.2.1,571.9,,,,1
2010,Western provinces,,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722968,9.2.2,567.2,,,,1
2010,Western provinces,,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722969,9.3.1,12.7,,,,1
2010,Western provinces,,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722970,9.3.2,11.6,,,,1
2010,Western provinces,,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722971,9.4.1,559.2,,,,1
2010,Western provinces,,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722972,9.4.2,555.6,,,,1
2010,Western provinces,,All other hogs,At January 1,Head,148,thousands,3,v1064722973,9.5.1,4643.1,,,,1
2010,Western provinces,,All other hogs,At July 1,Head,148,thousands,3,v1064722974,9.5.2,4731.8,,,,1
2010,Western provinces,,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722975,9.6.1,1859.9,,,,1
2010,Western provinces,,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722976,9.6.2,1883.5,,,,1
2010,Western provinces,,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722977,9.7.1,945.3,,,,1
2010,Western provinces,,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722978,9.7.2,946.6,,,,1
2010,Western provinces,,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722979,9.8.1,914.6,,,,1
2010,Western provinces,,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722980,9.8.2,936.9,,,,1
2010,Western provinces,,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722981,9.9.1,1151.4,,,,1
2010,Western provinces,,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722982,9.9.2,1134.3,,,,1
2010,Western provinces,,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363620,9.10.1,717.1,,,,1
2010,Western provinces,,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363621,9.10.2,743,,,,1
2010,Western provinces,,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722983,9.11.1,914.7,,,,1
2010,Western provinces,,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722984,9.11.2,971,,,,1
2010,Manitoba,2016A000246,"Hogs, total",At January 1,Head,148,thousands,3,v1064722985,10.1.1,2700,,,,1
2010,Manitoba,2016A000246,"Hogs, total",At July 1,Head,148,thousands,3,v1064722986,10.1.2,2815,,,,1
2010,Manitoba,2016A000246,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722987,10.2.1,323.3,,,,1
2010,Manitoba,2016A000246,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722988,10.2.2,324.6,,,,1
2010,Manitoba,2016A000246,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722989,10.3.1,4.3,,,,1
2010,Manitoba,2016A000246,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722990,10.3.2,3.8,,,,1
2010,Manitoba,2016A000246,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722991,10.4.1,319,,,,1
2010,Manitoba,2016A000246,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722992,10.4.2,320.8,,,,1
2010,Manitoba,2016A000246,All other hogs,At January 1,Head,148,thousands,3,v1064722993,10.5.1,2376.7,,,,1
2010,Manitoba,2016A000246,All other hogs,At July 1,Head,148,thousands,3,v1064722994,10.5.2,2490.4,,,,1
2010,Manitoba,2016A000246,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722995,10.6.1,1014.3,,,,1
2010,Manitoba,2016A000246,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722996,10.6.2,1039.4,,,,1
2010,Manitoba,2016A000246,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722997,10.7.1,587.6,,,,1
2010,Manitoba,2016A000246,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722998,10.7.2,581.8,,,,1
2010,Manitoba,2016A000246,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722999,10.8.1,426.7,,,,1
2010,Manitoba,2016A000246,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064723000,10.8.2,457.6,,,,1
2010,Manitoba,2016A000246,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064723001,10.9.1,596.6,,,,1
2010,Manitoba,2016A000246,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064723002,10.9.2,590.1,,,,1
2010,Manitoba,2016A000246,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363622,10.10.1,316.6,,,,1
2010,Manitoba,2016A000246,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363623,10.10.2,349.6,,,,1
2010,Manitoba,2016A000246,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064723003,10.11.1,449.2,,,,1
2010,Manitoba,2016A000246,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064723004,10.11.2,511.3,,,,1
2010,Saskatchewan,2016A000247,"Hogs, total",At January 1,Head,148,thousands,3,v1064723005,11.1.1,970,,,,1
2010,Saskatchewan,2016A000247,"Hogs, total",At July 1,Head,148,thousands,3,v1064723006,11.1.2,975,,,,1
2010,Saskatchewan,2016A000247,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064723007,11.2.1,87.8,,,,1
2010,Saskatchewan,2016A000247,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064723008,11.2.2,88.5,,,,1
2010,Saskatchewan,2016A000247,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064723009,11.3.1,2.9,,,,1
2010,Saskatchewan,2016A000247,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064723010,11.3.2,2.7,,,,1
2010,Saskatchewan,2016A000247,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064723011,11.4.1,84.9,,,,1
2010,Saskatchewan,2016A000247,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064723012,11.4.2,85.8,,,,1
2010,Saskatchewan,2016A000247,All other hogs,At January 1,Head,148,thousands,3,v1064723013,11.5.1,882.2,,,,1
2010,Saskatchewan,2016A000247,All other hogs,At July 1,Head,148,thousands,3,v1064723014,11.5.2,886.5,,,,1
2010,Saskatchewan,2016A000247,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064723015,11.6.1,338.8,,,,1
2010,Saskatchewan,2016A000247,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064723016,11.6.2,349.9,,,,1
2010,Saskatchewan,2016A000247,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064723017,11.7.1,150.4,,,,1
2010,Saskatchewan,2016A000247,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064723018,11.7.2,155.2,,,,1
2010,Saskatchewan,2016A000247,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064723019,11.8.1,188.4,,,,1
2010,Saskatchewan,2016A000247,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064723020,11.8.2,194.7,,,,1
2010,Saskatchewan,2016A000247,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064723021,11.9.1,188.8,,,,1
2010,Saskatchewan,2016A000247,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064723022,11.9.2,181.3,,,,1
2010,Saskatchewan,2016A000247,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363624,11.10.1,153.3,,,,1
2010,Saskatchewan,2016A000247,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363625,11.10.2,156.5,,,,1
2010,Saskatchewan,2016A000247,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064723023,11.11.1,201.3,,,,1
2010,Saskatchewan,2016A000247,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064723024,11.11.2,198.8,,,,1
2010,Alberta,2016A000248,"Hogs, total",At January 1,Head,148,thousands,3,v1064722785,12.1.1,1440,,,,1
2010,Alberta,2016A000248,"Hogs, total",At July 1,Head,148,thousands,3,v1064722786,12.1.2,1420,,,,1
2010,Alberta,2016A000248,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722787,12.2.1,148.8,,,,1
2010,Alberta,2016A000248,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722788,12.2.2,144.8,,,,1
2010,Alberta,2016A000248,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722789,12.3.1,5.1,,,,1
2010,Alberta,2016A000248,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722790,12.3.2,4.9,,,,1
2010,Alberta,2016A000248,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722791,12.4.1,143.7,,,,1
2010,Alberta,2016A000248,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722792,12.4.2,139.9,,,,1
2010,Alberta,2016A000248,All other hogs,At January 1,Head,148,thousands,3,v1064722793,12.5.1,1291.2,,,,1
2010,Alberta,2016A000248,All other hogs,At July 1,Head,148,thousands,3,v1064722794,12.5.2,1275.2,,,,1
2010,Alberta,2016A000248,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722795,12.6.1,463.8,,,,1
2010,Alberta,2016A000248,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722796,12.6.2,465.2,,,,1
2010,Alberta,2016A000248,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722797,12.7.1,190.1,,,,1
2010,Alberta,2016A000248,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722798,12.7.2,193.7,,,,1
2010,Alberta,2016A000248,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722799,12.8.1,273.7,,,,1
2010,Alberta,2016A000248,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722800,12.8.2,271.5,,,,1
2010,Alberta,2016A000248,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722801,12.9.1,344.5,,,,1
2010,Alberta,2016A000248,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722802,12.9.2,341.8,,,,1
2010,Alberta,2016A000248,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363602,12.10.1,231.4,,,,1
2010,Alberta,2016A000248,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363603,12.10.2,220.2,,,,1
2010,Alberta,2016A000248,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722803,12.11.1,251.5,,,,1
2010,Alberta,2016A000248,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722804,12.11.2,248,,,,1
2010,British Columbia,2016A000259,"Hogs, total",At January 1,Head,148,thousands,3,v1064722925,13.1.1,105,,,,1
2010,British Columbia,2016A000259,"Hogs, total",At July 1,Head,148,thousands,3,v1064722926,13.1.2,89,,,,1
2010,British Columbia,2016A000259,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722927,13.2.1,12,,,,1
2010,British Columbia,2016A000259,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722928,13.2.2,9.3,,,,1
2010,British Columbia,2016A000259,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722929,13.3.1,0.4,,,,1
2010,British Columbia,2016A000259,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722930,13.3.2,0.2,,,,1
2010,British Columbia,2016A000259,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722931,13.4.1,11.6,,,,1
2010,British Columbia,2016A000259,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722932,13.4.2,9.1,,,,1
2010,British Columbia,2016A000259,All other hogs,At January 1,Head,148,thousands,3,v1064722933,13.5.1,93,,,,1
2010,British Columbia,2016A000259,All other hogs,At July 1,Head,148,thousands,3,v1064722934,13.5.2,79.7,,,,1
2010,British Columbia,2016A000259,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722935,13.6.1,43,,,,1
2010,British Columbia,2016A000259,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722936,13.6.2,29,,,,1
2010,British Columbia,2016A000259,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722937,13.7.1,17.2,,,,1
2010,British Columbia,2016A000259,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722938,13.7.2,15.9,,,,1
2010,British Columbia,2016A000259,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722939,13.8.1,25.8,,,,1
2010,British Columbia,2016A000259,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722940,13.8.2,13.1,,,,1
2010,British Columbia,2016A000259,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722941,13.9.1,21.5,,,,1
2010,British Columbia,2016A000259,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722942,13.9.2,21.1,,,,1
2010,British Columbia,2016A000259,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363616,13.10.1,15.8,,,,1
2010,British Columbia,2016A000259,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363617,13.10.2,16.7,,,,1
2010,British Columbia,2016A000259,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722943,13.11.1,12.7,,,,1
2010,British Columbia,2016A000259,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722944,13.11.2,12.9,,,,1
2011,Canada,2016A000011124,"Hogs, total",At January 1,Head,148,thousands,3,v1064722765,1.1.1,12615,,,,1
2011,Canada,2016A000011124,"Hogs, total",At July 1,Head,148,thousands,3,v1064722766,1.1.2,12650,,,,1
2011,Canada,2016A000011124,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722767,1.2.1,1216.9,,,,1
2011,Canada,2016A000011124,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722768,1.2.2,1204.1,,,,1
2011,Canada,2016A000011124,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722769,1.3.1,24.2,,,,1
2011,Canada,2016A000011124,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722770,1.3.2,23.8,,,,1
2011,Canada,2016A000011124,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722771,1.4.1,1192.7,,,,1
2011,Canada,2016A000011124,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722772,1.4.2,1180.3,,,,1
2011,Canada,2016A000011124,All other hogs,At January 1,Head,148,thousands,3,v1064722773,1.5.1,11398.1,,,,1
2011,Canada,2016A000011124,All other hogs,At July 1,Head,148,thousands,3,v1064722774,1.5.2,11445.9,,,,1
2011,Canada,2016A000011124,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722775,1.6.1,4539.7,,,,1
2011,Canada,2016A000011124,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722776,1.6.2,4625.3,,,,1
2011,Canada,2016A000011124,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722777,1.7.1,1745.9,,,,1
2011,Canada,2016A000011124,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722778,1.7.2,1751.2,,,,1
2011,Canada,2016A000011124,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722779,1.8.1,2793.8,,,,1
2011,Canada,2016A000011124,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722780,1.8.2,2874.1,,,,1
2011,Canada,2016A000011124,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722781,1.9.1,2492.1,,,,1
2011,Canada,2016A000011124,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722782,1.9.2,2404.4,,,,1
2011,Canada,2016A000011124,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363600,1.10.1,2144.7,,,,1
2011,Canada,2016A000011124,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363601,1.10.2,2189,,,,1
2011,Canada,2016A000011124,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722783,1.11.1,2221.6,,,,1
2011,Canada,2016A000011124,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722784,1.11.2,2227.2,,,,1
2011,Eastern provinces,,"Hogs, total",At January 1,Head,148,thousands,3,v1064722805,2.1.1,7281,,,,1
2011,Eastern provinces,,"Hogs, total",At July 1,Head,148,thousands,3,v1064722806,2.1.2,7277,,,,1
2011,Eastern provinces,,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722807,2.2.1,660.7,,,,1
2011,Eastern provinces,,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722808,2.2.2,650,,,,1
2011,Eastern provinces,,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722809,2.3.1,13.1,,,,1
2011,Eastern provinces,,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722810,2.3.2,12.9,,,,1
2011,Eastern provinces,,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722811,2.4.1,647.6,,,,1
2011,Eastern provinces,,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722812,2.4.2,637.1,,,,1
2011,Eastern provinces,,All other hogs,At January 1,Head,148,thousands,3,v1064722813,2.5.1,6620.3,,,,1
2011,Eastern provinces,,All other hogs,At July 1,Head,148,thousands,3,v1064722814,2.5.2,6627,,,,1
2011,Eastern provinces,,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722815,2.6.1,2573.4,,,,1
2011,Eastern provinces,,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722816,2.6.2,2623.6,,,,1
2011,Eastern provinces,,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722817,2.7.1,843.3,,,,1
2011,Eastern provinces,,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722818,2.7.2,840.9,,,,1
2011,Eastern provinces,,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722819,2.8.1,1730.1,,,,1
2011,Eastern provinces,,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722820,2.8.2,1782.7,,,,1
2011,Eastern provinces,,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722821,2.9.1,1584.9,,,,1
2011,Eastern provinces,,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722822,2.9.2,1500.2,,,,1
2011,Eastern provinces,,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363604,2.10.1,1150.6,,,,1
2011,Eastern provinces,,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363605,2.10.2,1190.8,,,,1
2011,Eastern provinces,,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722823,2.11.1,1311.4,,,,1
2011,Eastern provinces,,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722824,2.11.2,1312.4,,,,1
2011,Newfoundland and Labrador,2016A000210,"Hogs, total",At January 1,Head,148,thousands,3,v1064722825,3.1.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,"Hogs, total",At July 1,Head,148,thousands,3,v1064722826,3.1.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722827,3.2.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722828,3.2.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722829,3.3.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722830,3.3.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722831,3.4.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722832,3.4.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,All other hogs,At January 1,Head,148,thousands,3,v1064722833,3.5.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,All other hogs,At July 1,Head,148,thousands,3,v1064722834,3.5.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722835,3.6.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722836,3.6.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722837,3.7.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722838,3.7.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722839,3.8.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722840,3.8.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722841,3.9.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722842,3.9.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363606,3.10.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363607,3.10.2,,x,,,1
2011,Newfoundland and Labrador,2016A000210,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722843,3.11.1,,x,,,1
2011,Newfoundland and Labrador,2016A000210,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722844,3.11.2,,x,,,1
2011,Prince Edward Island,2016A000211,"Hogs, total",At January 1,Head,148,thousands,3,v1064722845,4.1.1,52.1,,,,1
2011,Prince Edward Island,2016A000211,"Hogs, total",At July 1,Head,148,thousands,3,v1064722846,4.1.2,56,,,,1
2011,Prince Edward Island,2016A000211,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722847,4.2.1,5.2,,,,1
2011,Prince Edward Island,2016A000211,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722848,4.2.2,6.3,,,,1
2011,Prince Edward Island,2016A000211,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722849,4.3.1,0.2,,,,1
2011,Prince Edward Island,2016A000211,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722850,4.3.2,0.3,,,,1
2011,Prince Edward Island,2016A000211,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722851,4.4.1,5,,,,1
2011,Prince Edward Island,2016A000211,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722852,4.4.2,6,,,,1
2011,Prince Edward Island,2016A000211,All other hogs,At January 1,Head,148,thousands,3,v1064722853,4.5.1,46.9,,,,1
2011,Prince Edward Island,2016A000211,All other hogs,At July 1,Head,148,thousands,3,v1064722854,4.5.2,49.7,,,,1
2011,Prince Edward Island,2016A000211,Under 23 kilograms,At January 1,Head,148,thousands,3,v1064722855,4.6.1,19.3,,,,1
2011,Prince Edward Island,2016A000211,Under 23 kilograms,At July 1,Head,148,thousands,3,v1064722856,4.6.2,21.8,,,,1
2011,Prince Edward Island,2016A000211,Under 7 kilograms,At January 1,Head,148,thousands,3,v1064722857,4.7.1,8.7,,,,1
2011,Prince Edward Island,2016A000211,Under 7 kilograms,At July 1,Head,148,thousands,3,v1064722858,4.7.2,10,,,,1
2011,Prince Edward Island,2016A000211,7 to 22 kilograms,At January 1,Head,148,thousands,3,v1064722859,4.8.1,10.6,,,,1
2011,Prince Edward Island,2016A000211,7 to 22 kilograms,At July 1,Head,148,thousands,3,v1064722860,4.8.2,11.8,,,,1
2011,Prince Edward Island,2016A000211,23 to 53 kilograms,At January 1,Head,148,thousands,3,v1064722861,4.9.1,9.4,,,,1
2011,Prince Edward Island,2016A000211,23 to 53 kilograms,At July 1,Head,148,thousands,3,v1064722862,4.9.2,8.5,,,,1
2011,Prince Edward Island,2016A000211,54 to 80 kilograms,At January 1,Head,148,thousands,3,v1066363608,4.10.1,9.3,,,,1
2011,Prince Edward Island,2016A000211,54 to 80 kilograms,At July 1,Head,148,thousands,3,v1066363609,4.10.2,7.7,,,,1
2011,Prince Edward Island,2016A000211,Over 81 kilograms,At January 1,Head,148,thousands,3,v1064722863,4.11.1,8.9,,,,1
2011,Prince Edward Island,2016A000211,Over 81 kilograms,At July 1,Head,148,thousands,3,v1064722864,4.11.2,11.7,,,,1
2011,Nova Scotia,2016A000212,"Hogs, total",At January 1,Head,148,thousands,3,v1064722865,5.1.1,,x,,,1
2011,Nova Scotia,2016A000212,"Hogs, total",At July 1,Head,148,thousands,3,v1064722866,5.1.2,,x,,,1
2011,Nova Scotia,2016A000212,"Breeding stock, 6 months and over",At January 1,Head,148,thousands,3,v1064722867,5.2.1,,x,,,1
2011,Nova Scotia,2016A000212,"Breeding stock, 6 months and over",At July 1,Head,148,thousands,3,v1064722868,5.2.2,,x,,,1
2011,Nova Scotia,2016A000212,"Boars, 6 months and over",At January 1,Head,148,thousands,3,v1064722869,5.3.1,,x,,,1
2011,Nova Scotia,2016A000212,"Boars, 6 months and over",At July 1,Head,148,thousands,3,v1064722870,5.3.2,,x,,,1
2011,Nova Scotia,2016A000212,"Sows and gilts, 6 months and over",At January 1,Head,148,thousands,3,v1064722871,5.4.1,,x,,,1
2011,Nova Scotia,2016A000212,"Sows and gilts, 6 months and over",At July 1,Head,148,thousands,3,v1064722872,5.4.2,,x,,,1
